parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers,norm_key
084721,MARRIAGE,084803,FORMATION AND VALIDITY OF MARRIAGE,0,5,084865=MARRIAGE FORMATION AND VALIDITY;085025=VALIDITY AND FORMATION OF MARRIAGE,2,FORMATION MARRIAGE VALIDITY
084721,MARRIAGE,085042,VALIDITY OF MARRIAGE,0,20,084880=MARRIAGE VALIDITY,1,MARRIAGE VALIDITY
084721,MARRIAGE,084884,MARRIAGE VALIDITY AND ANNULMENT,0,1,085009=VALIDITY AND ANNULMENT OF MARRIAGE,1,ANNULMENT MARRIAGE VALIDITY
084721,MARRIAGE,084930,REMARRIAGE PROHIBITIONS,0,1,084911=PROHIBITIONS ON REMARRIAGE,1,PROHIBITION REMARRIAGE
084721,MARRIAGE,084997,SPOUSAL RIGHTS AND OBLIGATIONS,0,2,084994=SPOUSAL OBLIGATIONS AND RIGHTS,1,OBLIGATION RIGHT SPOUSAL
085181,MARRIAGE AND ITS DISSOLUTION,085216,DIVORCE AND SEPARATION,0,1,085231=SEPARATION AND DIVORCE,1,DIVORCE SEPARATION
085497,PARENT AND CHILD,085563,PARENTAL RIGHTS AND DUTIES,0,8,085559=PARENTAL DUTIES AND RIGHTS,1,DUTIE PARENTAL RIGHT
085648,DOMESTIC RELATIONS AND FAMILY LAW,085823,"MARRIAGE, DIVORCE, AND SEPARATION",0,4,"085839=MARRIAGE, SEPARATION, AND DIVORCE",1,DIVORCE MARRIAGE SEPARATION
085648,DOMESTIC RELATIONS AND FAMILY LAW,085868,PARENT-CHILD RELATIONSHIPS,0,1,085862=PARENT AND CHILD RELATIONSHIP,1,CHILD PARENT RELATIONSHIP
085699,MARRIAGE,085705,DEFINITION AND NATURE OF MARRIAGE,2,0,085732=NATURE AND DEFINITION OF MARRIAGE,1,DEFINITION MARRIAGE NATURE
085699,MARRIAGE,085710,FORMATION AND VALIDITY OF MARRIAGE,0,7,085727=MARRIAGE FORMATION AND VALIDITY,1,FORMATION MARRIAGE VALIDITY
085839,"MARRIAGE, SEPARATION, AND DIVORCE",085845,GROUNDS FOR DIVORCE OR SEPARATION,0,2,085842=DIVORCE AND SEPARATION GROUNDS,1,DIVORCE GROUND SEPARATION
085891,DOMESTIC RELATIONS AND FAMILY STATUS,085975,PARENT-CHILD RELATIONSHIP,0,2,085970=PARENT AND CHILD RELATIONSHIP,1,CHILD PARENT RELATIONSHIP
085912,MARRIAGE,085933,MARRIAGE VALIDITY,0,1,085939=VALIDITY OF MARRIAGE,1,MARRIAGE VALIDITY
085986,DOMESTIC RELATIONS AND MARITAL STATUS,086006,MARRIAGE VALIDITY,0,1,086022=VALIDITY OF MARRIAGE,1,MARRIAGE VALIDITY
086124,MASTER-SERVANT RELATIONSHIP,086141,DUTIES OF MASTER,1,5,086147=DUTIES OF MASTERS;086148=DUTIES OF THE MASTER,2,DUTIE MASTER
086285,FAMILY AND DOMESTIC RELATIONS,086422,PARENT-CHILD RELATIONSHIP,0,1,086426=PARENT-CHILD RELATIONSHIPS,1,CHILD PARENT RELATIONSHIP
086481,FAMILY LAW,087241,MARRIAGE AND DISSOLUTION,0,21,086486=DISSOLUTION OF MARRIAGE;088242=MARRIAGE DISSOLUTION,2,DISSOLUTION MARRIAGE
086481,FAMILY LAW,086533,FAMILY RELATIONSHIPS AND STATUS,0,1,086535=FAMILY STATUS AND RELATIONSHIPS,1,FAMILY RELATIONSHIP STATU
086481,FAMILY LAW,088282,PARENT-CHILD RELATIONSHIPS,0,13,088273=PARENT AND CHILD RELATIONSHIP;088276=PARENT-CHILD RELATIONSHIP,2,CHILD PARENT RELATIONSHIP
086504,DOMESTIC RELATIONS,086508,ALIMONY AND SPOUSAL SUPPORT,0,1,086526=SPOUSAL SUPPORT AND ALIMONY,1,ALIMONY SPOUSAL SUPPORT
086541,SPOUSAL SUPPORT DUTIES,086542,HUSBAND'S DUTY TO SUPPORT WIFE,1,0,086543=WIFE'S DUTY TO SUPPORT HUSBAND,1,DUTY HUSBAND S SUPPORT WIFE
086618,MARRIAGE,086770,FORMALITIES AND CELEBRATION,0,3,086702=CELEBRATION AND FORMALITIES,1,CELEBRATION FORMALITIE
086618,MARRIAGE,086715,DEFINITION AND LEGAL NATURE OF MARRIAGE,1,1,086856=LEGAL NATURE AND DEFINITION OF MARRIAGE,1,DEFINITION LEGAL MARRIAGE NATURE
086618,MARRIAGE,086719,DEFINITION AND NATURE OF MARRIAGE,4,2,086986=NATURE AND DEFINITION OF MARRIAGE,1,DEFINITION MARRIAGE NATURE
086618,MARRIAGE,086722,DISSOLUTION AND DIVORCE,0,1,086731=DIVORCE AND DISSOLUTION,1,DISSOLUTION DIVORCE
086618,MARRIAGE,086738,ELEMENTS AND VALIDITY OF MARRIAGE,7,6,087129=VALIDITY AND ELEMENTS OF MARRIAGE,1,ELEMENT MARRIAGE VALIDITY
086618,MARRIAGE,087141,VALIDITY AND FORMATION OF MARRIAGE,1,7,086794=FORMATION AND VALIDITY OF MARRIAGE,1,FORMATION MARRIAGE VALIDITY
086618,MARRIAGE,086850,JUDICIAL PRECEDENT AND CASE LAW,1,0,086851=JUDICIAL PRECEDENTS AND CASE LAW,1,CASE JUDICIAL LAW PRECEDENT
086618,MARRIAGE,086902,MARITAL RELATIONSHIP,0,1,086904=MARITAL RELATIONSHIPS,1,MARITAL RELATIONSHIP
086618,MARRIAGE,087137,VALIDITY AND FORMALITIES OF MARRIAGE,0,3,086945=MARRIAGE FORMALITIES AND VALIDITY,1,FORMALITIE MARRIAGE VALIDITY
086618,MARRIAGE,087006,PROHIBITIONS AND RESTRICTIONS ON MARRIAGE,1,0,086951=MARRIAGE RESTRICTIONS AND PROHIBITIONS,1,MARRIAGE PROHIBITION RESTRICTION
086618,MARRIAGE,087161,VALIDITY AND RECOGNITION OF MARRIAGE,1,7,086956=MARRIAGE VALIDITY AND RECOGNITION;087046=RECOGNITION AND VALIDITY OF MARRIAGE,2,MARRIAGE RECOGNITION VALIDITY
086618,MARRIAGE,086999,PRESUMPTION OF MARRIAGE,1,0,087002=PRESUMPTIONS OF MARRIAGE,1,MARRIAGE PRESUMPTION
087073,RIGHT TO MARRY,087074,ABSENCE OF LEGAL PROHIBITION,1,0,087075=ABSENCE OF LEGAL PROHIBITIONS,1,ABSENCE LEGAL PROHIBITION
087275,DIVORCE AND ANNULLMENT,087276,ALIMONY AND SPOUSAL SUPPORT,0,4,087297=SPOUSAL SUPPORT AND ALIMONY,1,ALIMONY SPOUSAL SUPPORT
087368,MARRIAGE AND DIVORCE,087468,DIVORCE AND SEPARATION,0,19,087763=SEPARATION AND DIVORCE,1,DIVORCE SEPARATION
087368,MARRIAGE AND DIVORCE,087599,GROUNDS FOR DIVORCE OR SEPARATION,0,19,087636=GROUNDS FOR SEPARATION OR DIVORCE,1,DIVORCE GROUND SEPARATION
087368,MARRIAGE AND DIVORCE,087772,SPOUSAL OBLIGATIONS AND RIGHTS,0,1,087777=SPOUSAL RIGHTS AND OBLIGATIONS,1,OBLIGATION RIGHT SPOUSAL
087368,MARRIAGE AND DIVORCE,087780,SPOUSAL SUPPORT OBLIGATIONS,0,1,087775=SPOUSAL OBLIGATIONS AND SUPPORT,1,OBLIGATION SPOUSAL SUPPORT
087580,GROUNDS FOR DIVORCE,087583,ADULTERY AS GROUND FOR DIVORCE,4,3,087582=ADULTERY AS A GROUND FOR DIVORCE,1,ADULTERY AS DIVORCE GROUND
087812,MARRIAGE AND DOMESTIC RELATIONS,087870,DIVORCE AND SEPARATION,0,4,088026=SEPARATION AND DIVORCE,1,DIVORCE SEPARATION
087812,MARRIAGE AND DOMESTIC RELATIONS,087971,MARITAL RIGHTS AND OBLIGATIONS,0,8,087959=MARITAL OBLIGATIONS AND RIGHTS,1,MARITAL OBLIGATION RIGHT
087812,MARRIAGE AND DOMESTIC RELATIONS,088044,SPOUSAL DUTIES AND RIGHTS,0,3,088048=SPOUSAL RIGHTS AND DUTIES,1,DUTIE RIGHT SPOUSAL
088017,SEPARATION,088019,CONSENT TO SEPARATION,2,0,088022=SEPARATION BY CONSENT,1,CONSENT SEPARATION
088094,MARRIAGE AND MARITAL RELATIONSHIPS,088152,MARITAL DUTIES AND RIGHTS,0,2,088162=MARITAL RIGHTS AND DUTIES,1,DUTIE MARITAL RIGHT
088094,MARRIAGE AND MARITAL RELATIONSHIPS,088184,MUTUAL DUTIES AND RIGHTS OF SPOUSES,0,1,088190=MUTUAL RIGHTS AND DUTIES OF SPOUSES,1,DUTIE MUTUAL RIGHT SPOUSE
088335,FAMILY LAW AND DOMESTIC RELATIONS,088691,MARRIAGE DISSOLUTION AND DIVORCE,0,1,088352=DIVORCE AND DISSOLUTION OF MARRIAGE,1,DISSOLUTION DIVORCE MARRIAGE
088335,FAMILY LAW AND DOMESTIC RELATIONS,088404,MARITAL PROPERTY RIGHTS,0,7,088402=MARITAL PROPERTY AND RIGHTS,1,MARITAL PROPERTY RIGHT
088335,FAMILY LAW AND DOMESTIC RELATIONS,088752,PARENT-CHILD RELATIONSHIP,0,3,088760=PARENT-CHILD RELATIONSHIPS,1,CHILD PARENT RELATIONSHIP
088435,MARRIAGE,088462,FORMATION AND VALIDITY OF MARRIAGE,0,4,088511=VALIDITY AND FORMATION OF MARRIAGE,1,FORMATION MARRIAGE VALIDITY
088435,MARRIAGE,088527,VALIDITY OF MARRIAGE,1,2,088489=MARRIAGE VALIDITY;088530=VALIDITY OF MARRIAGES,2,MARRIAGE VALIDITY
088635,MARRIAGE AND MARITAL STATUS,088642,DISSOLUTION AND DIVORCE,0,1,088646=DIVORCE AND DISSOLUTION,1,DISSOLUTION DIVORCE
088956,FAMILY RELATIONSHIPS,089310,PARENT-CHILD RELATIONSHIP,2,8,089307=PARENT AND CHILD RELATIONSHIP;089325=PARENT-CHILD RELATIONSHIPS,2,CHILD PARENT RELATIONSHIP
089020,MARRIAGE,089040,DISSOLUTION AND DIVORCE,0,2,089050=DIVORCE AND DISSOLUTION,1,DISSOLUTION DIVORCE
089020,MARRIAGE,089065,MARITAL DUTIES AND OBLIGATIONS,0,1,089067=MARITAL OBLIGATIONS AND DUTIES,1,DUTIE MARITAL OBLIGATION
089020,MARRIAGE,089086,MARRIAGE FORMATION AND VALIDITY,0,1,089140=VALIDITY AND FORMATION OF MARRIAGE,1,FORMATION MARRIAGE VALIDITY
089020,MARRIAGE,089127,SPOUSAL RIGHTS AND DUTIES,0,2,089124=SPOUSAL DUTIES AND RIGHTS,1,DUTIE RIGHT SPOUSAL
089675,FAMILY RELATIONSHIPS AND STATUS,089808,PARENT-CHILD RELATIONSHIPS,0,10,089794=PARENT-CHILD RELATIONSHIP,1,CHILD PARENT RELATIONSHIP
090051,FIDUCIARIES AND REPRESENTATIVES,090075,EXECUTORS AND ADMINISTRATORS,0,70,090057=ADMINISTRATORS AND EXECUTORS,1,ADMINISTRATOR EXECUTOR
090051,FIDUCIARIES AND REPRESENTATIVES,090295,PERSONAL REPRESENTATIVES AND ADMINISTRATORS,0,2,090059=ADMINISTRATORS AND PERSONAL REPRESENTATIVES,1,ADMINISTRATOR PERSONAL REPRESENTATIVE
090075,EXECUTORS AND ADMINISTRATORS,090081,APPOINTMENT AND QUALIFICATION,0,4,090087=APPOINTMENT AND QUALIFICATIONS,1,APPOINTMENT QUALIFICATION
090075,EXECUTORS AND ADMINISTRATORS,090170,POWERS AND AUTHORITY OF EXECUTORS,1,0,090097=AUTHORITY AND POWERS OF EXECUTORS,1,AUTHORITY EXECUTOR POWER
090075,EXECUTORS AND ADMINISTRATORS,090101,AUTHORITY AND STATUS,0,1,090208=STATUS AND AUTHORITY,1,AUTHORITY STATU
090075,EXECUTORS AND ADMINISTRATORS,090151,EXECUTORS DE SON TORT,2,4,090149=EXECUTOR DE SON TORT,1,DE EXECUTOR SON TORT
090342,RECEIVERS,090346,POWERS AND AUTHORITY OF RECEIVERS,1,0,090348=RECEIVERS' AUTHORITY AND POWERS,1,AUTHORITY POWER RECEIVER
090429,RECEIVERS,090460,RECEIVER COMPENSATION,2,0,090439=COMPENSATION OF RECEIVERS,1,COMPENSATION RECEIVER
090716,TRUSTS AND TRUSTEES,090741,"TRUSTEE APPOINTMENT, ACCEPTANCE, AND TERMINATION",1,0,"090719=APPOINTMENT, ACCEPTANCE, AND TERMINATION OF TRUSTEES",1,ACCEPTANCE APPOINTMENT TERMINATION TRUSTEE
090871,GUARDIAN AND WARD,090919,GUARDIAN'S DUTIES AND POWERS,0,4,090928=GUARDIAN'S POWERS AND DUTIES,1,DUTIE GUARDIAN POWER S
090871,GUARDIAN AND WARD,090960,RIGHTS AND DUTIES OF GUARDIAN,0,10,090976=RIGHTS AND DUTIES OF GUARDIANS;090978=RIGHTS AND DUTIES OF THE GUARDIAN,2,DUTIE GUARDIAN RIGHT
091124,GUARDIANSHIP AND WARDSHIP,091133,GUARDIAN POWERS AND DUTIES,0,1,091145=POWERS AND DUTIES OF GUARDIAN,1,DUTIE GUARDIAN POWER
091151,HUSBAND AND WIFE,091191,MARITAL PROPERTY AND SEPARATE ESTATE,0,2,091196=MARITAL PROPERTY AND SEPARATE ESTATES,1,ESTATE MARITAL PROPERTY SEPARATE
091269,INFANCY AND MINORITY,091281,CONTRACTUAL CAPACITY OF INFANTS,0,5,091332=INFANTS' CONTRACTUAL CAPACITY,1,CAPACITY CONTRACTUAL INFANT
091366,BANKRUPTCY REFEREES,091367,CONFLICTS OF INTEREST AND DISQUALIFICATION,1,0,091368=DISQUALIFICATION AND CONFLICTS OF INTEREST,1,CONFLICT DISQUALIFICATION INTEREST
091369,JUDICIAL OFFICERS AND AUXILIARIES,091370,BANKRUPTCY REFEREES,0,2,091380=REFEREES IN BANKRUPTCY,1,BANKRUPTCY REFEREE
091385,JUDICIAL OFFICERS AND COURT PERSONNEL,091388,BANKRUPTCY REFEREES,0,2,091401=REFEREES IN BANKRUPTCY,1,BANKRUPTCY REFEREE
091459,LEGAL CAPACITY AND DISABILITY,091483,MINORITY AND INFANCY,1,0,091479=INFANCY AND MINORITY,1,INFANCY MINORITY
091682,ATTORNEYS,091688,ATTORNEYS' LIENS,1,2,091685=ATTORNEY LIENS,1,ATTORNEY LIEN
091805,LEGAL REPRESENTATIVES AND FIDUCIARIES,091806,ADMINISTRATORS AND EXECUTORS,0,1,091812=EXECUTORS AND ADMINISTRATORS,1,ADMINISTRATOR EXECUTOR
091933,AGENCY WITHIN MARRIAGE,091935,WIFE AS AGENT OF HUSBAND,2,0,091934=HUSBAND AS AGENT FOR WIFE,1,AGENT AS HUSBAND WIFE
092099,MARITAL STATUS AND COVERTURE,092107,COVERTURE AS DEFENSE,0,1,092105=COVERTURE AS A DEFENSE,1,AS COVERTURE DEFENSE
092308,MARRIAGE,092322,FORMATION AND VALIDITY,0,3,092337=VALIDITY AND FORMATION,1,FORMATION VALIDITY
092343,MARRIAGE AND DIVORCE,092379,FORMATION AND VALIDITY OF MARRIAGE,0,2,092416=MARRIAGE FORMATION AND VALIDITY,1,FORMATION MARRIAGE VALIDITY
092429,MARRIAGE AND DOMESTIC PARTNERSHIPS,092530,VALIDITY AND ELEMENTS OF MARRIAGE,0,3,092448=ELEMENTS AND VALIDITY OF MARRIAGE;092511=MARRIAGE VALIDITY AND ELEMENTS,2,ELEMENT MARRIAGE VALIDITY
092429,MARRIAGE AND DOMESTIC PARTNERSHIPS,092452,FORMALITIES AND VALIDITY OF MARRIAGE,0,1,092534=VALIDITY AND FORMALITIES OF MARRIAGE,1,FORMALITIE MARRIAGE VALIDITY
092429,MARRIAGE AND DOMESTIC PARTNERSHIPS,092537,VALIDITY AND FORMATION OF MARRIAGE,1,3,092454=FORMATION AND VALIDITY OF MARRIAGE,1,FORMATION MARRIAGE VALIDITY
092429,MARRIAGE AND DOMESTIC PARTNERSHIPS,092547,VALIDITY AND RECOGNITION OF MARRIAGE,0,2,092516=MARRIAGE VALIDITY AND RECOGNITION;092526=RECOGNITION AND VALIDITY OF MARRIAGE,2,MARRIAGE RECOGNITION VALIDITY
092429,MARRIAGE AND DOMESTIC PARTNERSHIPS,092552,VALIDITY AND VOIDABILITY OF MARRIAGE,0,11,092518=MARRIAGE VALIDITY AND VOIDABILITY,1,MARRIAGE VALIDITY VOIDABILITY
092575,MARRIAGE AND DOMESTIC RELATIONS,092579,ANNULMENT AND NULLITY OF MARRIAGE,0,1,093765=NULLITY AND ANNULMENT OF MARRIAGE,1,ANNULMENT MARRIAGE NULLITY
092575,MARRIAGE AND DOMESTIC RELATIONS,092752,DISSOLUTION AND ANNULMENT OF MARRIAGE,0,3,093473=MARRIAGE DISSOLUTION AND ANNULMENT,1,ANNULMENT DISSOLUTION MARRIAGE
092575,MARRIAGE AND DOMESTIC RELATIONS,092776,DISSOLUTION AND TERMINATION OF MARRIAGE,0,2,093477=MARRIAGE DISSOLUTION AND TERMINATION,1,DISSOLUTION MARRIAGE TERMINATION
092575,MARRIAGE AND DOMESTIC RELATIONS,092954,DIVORCE AND DISSOLUTION OF MARRIAGE,0,9,092904=DISSOLUTION OF MARRIAGE (DIVORCE),1,DISSOLUTION DIVORCE MARRIAGE
092575,MARRIAGE AND DOMESTIC RELATIONS,093128,EFFECT OF MARRIAGE ON PERSON OF THE SPOUSE,0,2,093138=EFFECT OF MARRIAGE ON PERSONS OF THE SPOUSES,1,EFFECT MARRIAGE PERSON SPOUSE
092575,MARRIAGE AND DOMESTIC RELATIONS,093146,ELEMENTS AND VALIDITY OF MARRIAGE,0,1,093831=VALIDITY AND ELEMENTS OF MARRIAGE,1,ELEMENT MARRIAGE VALIDITY
092575,MARRIAGE AND DOMESTIC RELATIONS,093489,MARRIAGE FORMATION AND CELEBRATION,0,5,093148=FORMATION AND CELEBRATION OF MARRIAGE,1,CELEBRATION FORMATION MARRIAGE
092575,MARRIAGE AND DOMESTIC RELATIONS,093518,MARRIAGE FORMATION AND SOLEMNIZATION,0,20,093152=FORMATION AND SOLEMNIZATION OF MARRIAGE,1,FORMATION MARRIAGE SOLEMNIZATION
092575,MARRIAGE AND DOMESTIC RELATIONS,093181,FORMATION AND VALIDITY OF MARRIAGE,0,45,"093572=MARRIAGE FORMATION AND VALIDITY;093748=MARRIAGE, FORMATION AND VALIDITY",2,FORMATION MARRIAGE VALIDITY
092575,MARRIAGE AND DOMESTIC RELATIONS,093375,IMPEDIMENTS TO MARRIAGE,1,12,093720=MARRIAGE IMPEDIMENTS,1,IMPEDIMENT MARRIAGE
092575,MARRIAGE AND DOMESTIC RELATIONS,093393,MARITAL DUTIES AND OBLIGATIONS,0,2,093397=MARITAL OBLIGATIONS AND DUTIES,1,DUTIE MARITAL OBLIGATION
092575,MARRIAGE AND DOMESTIC RELATIONS,093484,MARRIAGE FORMALITIES AND VALIDITY,0,2,093833=VALIDITY AND FORMALITIES OF MARRIAGE,1,FORMALITIE MARRIAGE VALIDITY
092575,MARRIAGE AND DOMESTIC RELATIONS,093741,MARRIAGE VALIDITY AND VOIDABILITY,0,4,093835=VALIDITY AND VOIDABILITY OF MARRIAGE,1,MARRIAGE VALIDITY VOIDABILITY
092583,ANNULMENT AND VALIDATION,092687,VALIDATION OF DEFECTIVE MARRIAGE,0,1,092689=VALIDATION OF DEFECTIVE MARRIAGES,1,DEFECTIVE MARRIAGE VALIDATION
092921,DIVORCE AND DISSOLUTION,092922,BARS AND DEFENSES TO DIVORCE,0,1,092927=DEFENSES AND BARS TO DIVORCE,1,BAR DEFENSE DIVORCE
093064,DESERTION,093065,CONSENT TO SEPARATION,1,0,093066=SEPARATION BY CONSENT,1,CONSENT SEPARATION
093156,EVIDENCE OF MARRIAGE,093157,CERTIFICATE OF MARRIAGE FOR RECORD,1,0,093158=CERTIFICATES OF RECORD OF MARRIAGE,1,CERTIFICATE MARRIAGE RECORD
093181,FORMATION AND VALIDITY OF MARRIAGE,093287,MARRIAGE DISTINGUISHED FROM ORDINARY CONTRACT,1,0,093288=MARRIAGE DISTINGUISHED FROM ORDINARY CONTRACTS,1,CONTRACT DISTINGUISHED FROM MARRIAGE ORDINARY
093518,MARRIAGE FORMATION AND SOLEMNIZATION,093544,MARRIAGE LICENSE,0,4,093556=MARRIAGE LICENSES,1,LICENSE MARRIAGE
093518,MARRIAGE FORMATION AND SOLEMNIZATION,093552,MARRIAGE LICENSE REQUIREMENT,0,1,093554=MARRIAGE LICENSE REQUIREMENTS,1,LICENSE MARRIAGE REQUIREMENT
093572,MARRIAGE FORMATION AND VALIDITY,093616,EVIDENCE AND PROOF OF MARRIAGE,0,1,093700=PROOF AND EVIDENCE OF MARRIAGE,1,EVIDENCE MARRIAGE PROOF
093572,MARRIAGE FORMATION AND VALIDITY,093681,PRESUMPTION OF MARRIAGE,0,3,093687=PRESUMPTIONS OF MARRIAGE,1,MARRIAGE PRESUMPTION
093624,IMPEDIMENTS TO MARRIAGE,093663,PRIOR UNDISSOLVED MARRIAGE,1,3,093654=PRIOR MARRIAGE UNDISSOLVED,1,MARRIAGE PRIOR UNDISSOLVED
093889,MARRIAGE AND FAMILY RELATIONS,093919,MARRIAGE FORMATION AND VALIDITY,0,1,093904=FORMATION AND VALIDITY OF MARRIAGE,1,FORMATION MARRIAGE VALIDITY
093930,MARRIAGE AND FAMILY RELATIONSHIPS,093939,DISSOLUTION OF MARRIAGE (DIVORCE),0,1,093954=DIVORCE AND DISSOLUTION OF MARRIAGE,1,DISSOLUTION DIVORCE MARRIAGE
093930,MARRIAGE AND FAMILY RELATIONSHIPS,093992,MARRIAGE FORMATION AND VALIDITY,0,6,093965=FORMATION AND VALIDITY OF MARRIAGE,1,FORMATION MARRIAGE VALIDITY
094200,MARRIAGE AND MARITAL STATUS,094233,MARRIAGE DISSOLUTION (DIVORCE),0,1,094220=DISSOLUTION OF MARRIAGE (DIVORCE),1,DISSOLUTION DIVORCE MARRIAGE
094200,MARRIAGE AND MARITAL STATUS,094237,MARRIAGE VALIDITY,0,1,094265=VALIDITY OF MARRIAGE,1,MARRIAGE VALIDITY
094353,MARRIAGE AND SPOUSAL RELATIONSHIP,094387,MARITAL PROPERTY REGIME,0,1,094390=MARITAL PROPERTY REGIMES,1,MARITAL PROPERTY REGIME
094876,PARENT AND CHILD,094936,PARENTAL RIGHTS AND DUTIES,0,10,094930=PARENTAL DUTIES AND RIGHTS,1,DUTIE PARENTAL RIGHT
094936,PARENTAL RIGHTS AND DUTIES,094956,RIGHT TO CHILD'S SERVICES AND EARNINGS,0,1,094961=RIGHTS TO CHILD'S SERVICES AND EARNINGS,1,CHILD EARNING RIGHT S SERVICE
095003,CUSTODY AND VISITATION,095025,MODIFICATION OF CUSTODY ORDERS,0,4,095009=CUSTODY ORDERS AND MODIFICATION;095023=MODIFICATION OF CUSTODY ORDER,2,CUSTODY MODIFICATION ORDER
095317,PERSONAL STATUS AND CONDITIONS,095320,DEATH AND PRESUMPTION OF DEATH,1,0,095321=DEATH AND PRESUMPTIONS OF DEATH,1,DEATH DEATH PRESUMPTION
095361,PERSONS,095374,CAPACITY AND DISABILITY,0,8,095426=DISABILITY AND CAPACITY,1,CAPACITY DISABILITY
095361,PERSONS,095439,INFANTS AND MINORS,0,4,095527=MINORS AND INFANTS,1,INFANT MINOR
095361,PERSONS,095500,LEGAL CAPACITY AND STATUS,0,2,095503=LEGAL STATUS AND CAPACITY,1,CAPACITY LEGAL STATU
095564,PERSONS AND LEGAL STATUS,095610,CAPACITY AND DISABILITY,0,12,095711=DISABILITY AND CAPACITY,1,CAPACITY DISABILITY
095564,PERSONS AND LEGAL STATUS,095657,CAPACITY AND DISQUALIFICATION,0,6,095669=CAPACITY AND DISQUALIFICATIONS,1,CAPACITY DISQUALIFICATION
095564,PERSONS AND LEGAL STATUS,095856,MINORS AND INFANTS,0,6,095758=INFANTS AND MINORS,1,INFANT MINOR
095567,ALIENS,095568,ALIENS' RIGHTS AND CAPACITIES,0,1,095571=RIGHTS AND CAPACITIES OF ALIENS,1,ALIEN CAPACITIE RIGHT
095576,ALIENS AND NON-CITIZENS,095577,CAPACITY AND RIGHTS OF ALIENS,0,1,095585=RIGHTS AND CAPACITY OF ALIENS,1,ALIEN CAPACITY RIGHT
095610,CAPACITY AND DISABILITY,095640,MINORS AND INFANTS,0,6,095630=INFANTS AND MINORS,1,INFANT MINOR
095640,MINORS AND INFANTS,095641,CONTRACTUAL CAPACITY OF MINORS,1,2,095647=MINORS' CONTRACTUAL CAPACITY,1,CAPACITY CONTRACTUAL MINOR
096574,STATUS AND CAPACITY,096589,INFANTS AND MINORS,0,3,096603=MINORS (INFANTS);096606=MINORS AND INFANTS,2,INFANT MINOR
096718,MENTAL CAPACITY AND UNSOUND MIND,096721,MONOMANIA AND INSANE DELUSIONS,1,0,096719=INSANE DELUSION OR MONOMANIA,1,DELUSION INSANE MONOMANIA
096852,,097698,BAR ADMISSION AND LICENSURE,0,2,096871=ADMISSION TO THE BAR AND LICENSURE,1,ADMISSION BAR LICENSURE
096852,,096936,ATTORNEY PROFESSIONAL CONDUCT AND ETHICS,0,2,096886=ATTORNEY CONDUCT AND PROFESSIONAL ETHICS,1,ATTORNEY CONDUCT ETHIC PROFESSIONAL
096852,,096930,ATTORNEY LIENS,0,1,097668=ATTORNEYS' LIENS,1,ATTORNEY LIEN
096852,,096947,ATTORNEY REGULATION AND DISCIPLINE,0,5,"097691=ATTORNEYS, REGULATION AND DISCIPLINE",1,ATTORNEY DISCIPLINE REGULATION
096852,,097477,ATTORNEYS AND PRACTICE OF LAW,0,1,097492=ATTORNEYS AND THE PRACTICE OF LAW,1,ATTORNEY LAW PRACTICE
096852,,097497,ATTORNEYS AT LAW,0,48,097695=ATTORNEYS-AT-LAW,1,AT ATTORNEY LAW
096852,,097779,COURTS AND JUDICIAL OFFICERS,0,4,097999=JUDICIAL OFFICERS AND COURTS,1,COURT JUDICIAL OFFICER
096852,,097805,COURTS AND JUDICIAL SYSTEMS,0,2,097814=COURTS AND THE JUDICIAL SYSTEM,1,COURT JUDICIAL SYSTEM
096852,,097913,JUDICIAL ETHICS AND CONDUCT,0,33,097884=JUDICIAL CONDUCT AND ETHICS,1,CONDUCT ETHIC JUDICIAL
096852,,098025,LAWYERS (ATTORNEYS),0,1,098028=LAWYERS AND ATTORNEYS,1,ATTORNEY LAWYER
096852,,098049,LAWYERS' ROLES AND RESPONSIBILITIES,0,1,098687=ROLES AND RESPONSIBILITIES OF LAWYERS,1,LAWYER RESPONSIBILITIE ROLE
096852,,098134,LEGAL ETHICS AND PROFESSIONAL RESPONSIBILITY,0,19,098607=PROFESSIONAL RESPONSIBILITY AND LEGAL ETHICS,1,ETHIC LEGAL PROFESSIONAL RESPONSIBILITY
096852,,098433,LEGAL SERVICES AND ATTORNEY-CLIENT RELATIONSHIP,0,1,098454=LEGAL SERVICES AND THE ATTORNEY-CLIENT RELATIONSHIP,1,ATTORNEY CLIENT LEGAL RELATIONSHIP SERVICE
096852,,098681,REPRESENTATION BY COUNSEL,0,1,098678=REPRESENTATION AND COUNSEL,1,COUNSEL REPRESENTATION
096982,ATTORNEY-CLIENT RELATIONSHIP,096983,ATTORNEY COMPENSATION AND FEES,0,3,096987=ATTORNEY FEES AND COMPENSATION,1,ATTORNEY COMPENSATION FEE
097094,ATTORNEY-CLIENT RELATIONSHIP AND FEES,097098,ATTORNEY'S LIEN,0,3,097104=ATTORNEY'S LIENS,1,ATTORNEY LIEN S
097111,ATTORNEY-CLIENT RELATIONSHIP AND PROFESSIONAL OBLIGATIONS,097112,ATTORNEY'S LIEN,0,2,097116=ATTORNEY'S LIENS,1,ATTORNEY LIEN S
097123,ATTORNEY-CLIENT RELATIONSHIP AND REPRESENTATION,097124,ATTORNEY'S LIEN,0,2,097129=ATTORNEY'S LIENS,1,ATTORNEY LIEN S
