parent,parent_label,winner_notation,winner_label,winner_sources,winner_children,losers,n_losers
033203,CORPORATE SHAREHOLDERS,033205,CORPORATION AS SHAREHOLDER IN ANOTHER CORPORATION,2,0,033204=CAPACITY OF CORPORATION TO HOLD STOCK IN ANOTHER CORPORATION,1
033214,LIABILITY OF SHAREHOLDERS,033221,CONTRIBUTION AMONG STOCKHOLDERS,2,7,033218=CONTRIBUTION AMONG SHAREHOLDERS,1
033333,STOCKHOLDER LIABILITY,033336,LIABILITY FOR CORPORATE DEBTS AND OBLIGATIONS,7,0,033335=LIABILITY FOR CORPORATE DEBTS,1
033381,SHAREHOLDERS AND STOCKHOLDERS,033395,STOCKHOLDER LIABILITY FOR CORPORATE DEBTS,0,1,033397=STOCKHOLDER LIABILITY TO CORPORATE CREDITORS,1
033391,STOCKHOLDER LIABILITY,033394,LIABILITY TO CORPORATE CREDITORS,2,0,033393=LIABILITY TO ACTIONS BY OR ON BEHALF OF CREDITORS,1
033403,SUBSCRIPTIONS FOR SHARES,033424,ENFORCEMENT OF SUBSCRIPTIONS,0,2,033422=ENFORCEMENT OF SUBSCRIPTION OBLIGATIONS,1
033507,SHARES AND CAPITAL STRUCTURE,033512,ISSUANCE OF SHARES,0,8,033524=ISSUANCE OF STOCK,1
033507,SHARES AND CAPITAL STRUCTURE,033566,SUBSCRIPTIONS FOR SHARES,0,34,033563=STOCK SUBSCRIPTIONS,1
033527,PAYMENT FOR SHARES,033528,ASSESSMENTS,0,2,033530=ASSESSMENTS ON SHARES,1
033527,PAYMENT FOR SHARES,033534,CALLS ON SHARES,0,3,033532=CALLS AND ASSESSMENTS,1
033566,SUBSCRIPTIONS FOR SHARES,033589,PAYMENT FOR SHARES,0,5,033594=PAYMENT OF STOCK SUBSCRIPTIONS,1
033646,SHARES AND SHAREHOLDERS,033729,ISSUE OF SHARES,0,3,033725=ISSUANCE OF SHARES;033727=ISSUANCE OF STOCK,2
033646,SHARES AND SHAREHOLDERS,033650,ASSESSMENTS AND CALLS ON SHARES,2,12,033667=CALLS AND ASSESSMENTS,1
033646,SHARES AND SHAREHOLDERS,033668,CLASSES OF SHARES,0,4,033673=CLASSES OF STOCK,1
033646,SHARES AND SHAREHOLDERS,033762,PREFERRED SHARES,0,9,033772=PREFERRED STOCK,1
033646,SHARES AND SHAREHOLDERS,033694,FORFEITURE OF SHARES,0,20,033717=FORFEITURE OF STOCK,1
033646,SHARES AND SHAREHOLDERS,033692,FIDUCIARY SHAREHOLDERS,0,2,033793=SHARE OWNERSHIP IN FIDUCIARY CAPACITY,1
033650,ASSESSMENTS AND CALLS ON SHARES,033651,ACTIONS FOR CALLS,0,3,033654=ACTIONS TO ENFORCE CALLS,1
033694,FORFEITURE OF SHARES,033701,LOSS OF FORFEITURE RIGHT BY WAIVER OR LACHES,2,0,033702=LOSS OF RIGHT TO FORFEIT BY WAIVER OR LACHES,1
033826,SUBSCRIPTIONS FOR SHARES,034053,RIGHTS IN DISTRIBUTION OF SHARES,2,0,034054=RIGHTS IN ORIGINAL DISTRIBUTION OF SHARES,1
033826,SUBSCRIPTIONS FOR SHARES,033974,LIABILITY ON SUBSCRIPTIONS,0,5,033969=LIABILITY OF SUBSCRIBERS,1
033826,SUBSCRIPTIONS FOR SHARES,034092,WITHDRAWAL OF SUBSCRIPTION,0,2,034094=WITHDRAWAL OR RESCISSION OF SUBSCRIPTION,1
033852,ASSESSMENTS ON SUBSCRIPTIONS,033860,RECOVERY OF ASSESSMENTS,1,1,033853=ACTIONS TO RECOVER ASSESSMENTS,1
034108,TRANSFER AND TRANSMISSION OF SHARES,034114,ALTERED TRANSFERS,2,0,034113=ALTERED STOCK TRANSFERS,1
034108,TRANSFER AND TRANSMISSION OF SHARES,034142,DUTY TO PROTECT REMAINDERMEN,2,0,034141=DUTY OF COMPANY TO PROTECT REMAINDERMAN,1
034108,TRANSFER AND TRANSMISSION OF SHARES,034200,RENUNCIATION OF SHARES BY TRANSFEREE,1,1,034198=RENUNCIATION BY TRANSFEREE,1
034108,TRANSFER AND TRANSMISSION OF SHARES,034209,RIGHTS OF CREDITOR AND DEBTOR INTER SE,2,0,034210=RIGHTS OF CREDITOR AND DEBTOR INTER SESE,1
034108,TRANSFER AND TRANSMISSION OF SHARES,034126,COMPANY'S LIEN ON SHARES,1,1,034133=CORPORATE LIEN ON SHARES,1
034108,TRANSFER AND TRANSMISSION OF SHARES,034121,CERTIFICATION OF TRANSFERS,2,2,034117=CERTIFICATION OF SHARE TRANSFERS,1
034108,TRANSFER AND TRANSMISSION OF SHARES,034222,TRANSFER BY ENTRY ON COMPANY BOOKS,2,0,034223=TRANSFER BY ENTRY ON CORPORATE BOOKS,1
034239,TRANSFER OF SHARES,034312,RIGHT TO TRANSFER,1,1,034313=RIGHT TO TRANSFER SHARES,1
034239,TRANSFER OF SHARES,034303,RESTRAINTS ON TRANSFER,0,7,034308=RESTRICTIONS ON TRANSFER,1
034269,INVOLUNTARY TRANSFER,034270,TRANSFER UNDER DECREE OF CONFISCATION,2,0,034271=TRANSFER UNDER JUDICIAL DECREE OF CONFISCATION,1
034346,SHARES AND STOCK,034415,SUBSCRIPTION FOR SHARES,1,68,034399=STOCK SUBSCRIPTIONS,1
034346,SHARES AND STOCK,034593,TRANSFER OF SHARES,0,14,034548=TRANSFER AND ALIENATION OF SHARES;034613=TRANSFER OF STOCK,2
034346,SHARES AND STOCK,034553,TRANSFER AND REGISTRATION,0,2,034555=TRANSFER AND REGISTRATION OF SHARES,1
034346,SHARES AND STOCK,034372,LIEN ON SHARES,0,2,034374=LIENS ON STOCK,1
034346,SHARES AND STOCK,034387,SHAREHOLDER OBLIGATIONS,0,2,034406=STOCKHOLDER OBLIGATIONS,1
034346,SHARES AND STOCK,034347,ASSESSMENTS AND CALLS,0,4,034351=ASSESSMENTS AND CALLS ON SHARES,1
034392,STOCK CERTIFICATES,034397,NEGOTIABILITY OF STOCK CERTIFICATES,3,0,034396=NEGOTIABILITY OF CERTIFICATES,1
034422,SUBSCRIPTIONS FOR SHARES,034491,PAYMENT BY INSTALMENTS,1,1,034474=INSTALLMENT PAYMENTS,1
034422,SUBSCRIPTIONS FOR SHARES,034478,ISSUANCE OF SHARE CERTIFICATES,0,2,034480=ISSUANCE OF STOCK CERTIFICATES,1
034422,SUBSCRIPTIONS FOR SHARES,034454,ENFORCEMENT OF SUBSCRIPTIONS,0,4,034452=ENFORCEMENT OF SUBSCRIPTION OBLIGATIONS,1
034422,SUBSCRIPTIONS FOR SHARES,034535,TRANSFER OF SUBSCRIPTION RIGHTS,0,2,034533=TRANSFER AND ASSIGNMENT OF SUBSCRIPTIONS,1
034422,SUBSCRIPTIONS FOR SHARES,034434,AUTHORITY OF AGENTS TO RECEIVE SUBSCRIPTIONS,1,1,034435=AUTHORITY TO RECEIVE SUBSCRIPTIONS,1
034702,STOCK AND SHARE CAPITAL,034705,SUBSCRIPTIONS,0,2,034707=SUBSCRIPTIONS TO STOCK,1
034714,STOCK AND SHAREHOLDERS,034781,STOCK TRANSFERS,0,0,034796=TRANSFER OF SHARES,1
034714,STOCK AND SHAREHOLDERS,034789,SUBSCRIPTIONS,0,0,034773=STOCK SUBSCRIPTIONS,1
034714,STOCK AND SHAREHOLDERS,034761,STOCK ISSUANCE,0,4,034731=ISSUANCE OF SHARES,1
034714,STOCK AND SHAREHOLDERS,034720,CORPORATE LIEN ON SHARES,0,5,034723=CORPORATION'S LIEN ON SHARES,1
034820,STOCK AND STOCKHOLDERS,034861,STOCK TRANSFER AND REGISTRATION,0,2,034885=TRANSFER AND REGISTRATION OF SHARES,1
034910,STOCKHOLDER LIABILITY,034914,CONDITIONS PRECEDENT TO PROCEED AGAINST STOCKHOLDERS,0,2,034916=CONDITIONS PRECEDENT TO PROCEEDING AGAINST STOCKHOLDERS,1
034949,STOCKHOLDER LITIGATION,034950,DERIVATIVE ACTIONS,0,6,034958=DERIVATIVE SUITS,1
034950,DERIVATIVE ACTIONS,034951,DEMAND AND DEMAND FUTILITY,1,2,034954=DEMAND REQUIREMENT AND DEMAND FUTILITY,1
034965,STOCKHOLDER RIGHTS,034972,INSPECTION OF BOOKS AND RECORDS,3,5,034968=INFORMATION ACCESS;034970=INFORMATION AND INSPECTION RIGHTS;034973=INSPECTION RIGHTS,3
034991,LIABILITY OF STOCKHOLDERS,034995,CONSTITUTIONAL CREATION AND ABOLITION,2,0,034996=CONSTITUTIONAL CREATION AND ABOLITION OF LIABILITY,1
034991,LIABILITY OF STOCKHOLDERS,035000,LIABILITY FOR CORPORATE DEBTS,2,0,035001=LIABILITY TO CORPORATE CREDITORS,1
035037,LIABILITY TO CREDITORS,035042,PARTNER LIABILITY FOR DEFECTIVE INCORPORATION,2,0,035041=LIABILITY AS PARTNERS DUE TO DEFECTIVE ORGANIZATION,1
035167,CORPORATIONS AND BUSINESS ASSOCIATIONS,035168,CAPITAL STOCK AND SHAREHOLDERS,0,2,035214=SHARE CAPITAL AND STOCKHOLDERS,1
035336,CORPORATIONS AND BUSINESS ORGANIZATIONS,035355,CORPORATE SHARES AND STOCKHOLDERS,0,3,035385=STOCK AND SHAREHOLDERS,1
035336,CORPORATIONS AND BUSINESS ORGANIZATIONS,035382,SHARES AND SECURITIES,0,2,035352=CORPORATE SECURITIES AND SHARES,1
035429,CORPORATIONS AND OTHER BUSINESS ENTITIES,035469,FORMATION AND ORGANIZATION,0,4,035446=CORPORATE FORMATION AND EXISTENCE;035466=FORMATION AND INCORPORATION,2
035429,CORPORATIONS AND OTHER BUSINESS ENTITIES,035449,CORPORATE GOVERNANCE,0,3,035452=CORPORATE GOVERNANCE AND INTERNAL STRUCTURE;035456=CORPORATE GOVERNANCE AND MANAGEMENT,2
035429,CORPORATIONS AND OTHER BUSINESS ENTITIES,035490,STOCK AND SHAREHOLDERS,0,3,035494=STOCK AND STOCKHOLDERS;035497=STOCKHOLDERS AND SHAREHOLDERS,2
035436,CORPORATE FINANCE AND CAPITAL STRUCTURE,035440,SUBSCRIPTIONS FOR SHARES,0,2,035437=SHARES AND STOCK SUBSCRIPTIONS,1
035610,CORPORATE FINANCE AND SECURITIES,035614,DEBT FINANCING AND SECURITY DEVICES,0,3,035618=DEBT FINANCING AND SECURITY INTERESTS,1
035692,EMPLOYMENT AND LABOR RELATIONS,035696,MASTER AND SERVANT,0,4,035702=MASTER AND SERVANT RELATIONSHIP,1
035760,EMPLOYMENT RELATIONSHIP,035772,EMPLOYER DUTIES AND OBLIGATIONS,0,3,035769=EMPLOYER DUTIES AND LIABILITIES,1
035766,EMPLOYEE DUTIES AND OBLIGATIONS,035768,PERSONAL SERVICE AND OBEDIENCE,2,0,035767=DUTY OF PERSONAL SERVICE AND OBEDIENCE,1
035849,ENTITY FORMATION AND TYPES,035850,ALTERNATIVE ENTITIES,0,2,035852=ALTERNATIVE ENTITY FORMS,1
035945,"FINANCE, CREDIT, AND DEBT",035949,BANKRUPTCY AND INSOVENCY,0,3,035946=BANKRUPTCY AND INSOLVENCY,1
036032,FINANCIAL INSTITUTIONS AND REGULATION,036035,BANKING LAW,0,3,036037=BANKING LAW AND REGULATION;036041=BANKING REGULATION,2
036050,FINANCIAL INSTITUTIONS AND SERVICES,036060,BANKS AND BANKING,0,6,036051=BANKING,1
036122,FINANCIAL MARKETS AND INSTITUTIONS,036139,INVESTMENT COMPANIES AND FUNDS,0,2,036141=INVESTMENT COMPANIES AND MUTUAL FUNDS,1
036171,FINANCIAL MARKETS AND INSTRUMENTS,036187,SECURITIES TRANSACTIONS,0,5,036184=SECURITIES AND STOCK TRANSACTIONS,1
036203,FINANCIAL MARKETS AND SECURITIES REGULATION,036206,DERIVATIVES REGULATION,0,2,036204=DERIVATIVES AND SWAPS REGULATION,1
036261,FOREIGN CORPORATIONS,036270,QUALIFICATION AND REGISTRATION REQUIREMENTS,0,3,036267=QUALIFICATION AND REGISTRATION,1
036291,INSOLVENCY AND BANKRUPTCY,036336,PREFERENTIAL TRANSFERS AND VOIDABLE PREFERENCES,1,1,036344=VOIDABLE TRANSFERS AND PREFERENCES,1
036363,RECEIVERSHIPS,036364,RAILWAY RECEIVERSHIPS,0,2,036366=RECEIVERS OVER RAILWAYS,1
036380,INSURANCE,036773,TYPES OF INSURANCE,0,11,036766=TYPES AND CLASSES OF INSURANCE;036770=TYPES AND CLASSIFICATIONS OF INSURANCE,2
036380,INSURANCE,036693,MUTUAL AND BENEFIT SOCIETIES,0,5,036690=MUTUAL AND BENEFIT ASSOCIATIONS,1
036380,INSURANCE,036384,AGENTS AND AGENCY,0,2,036387=AGENTS AND AGENCY RELATIONSHIPS,1
036498,INSURANCE CONTRACTS AND POLICIES,036519,PROOFS OF LOSS AND CLAIMS PROCESS,0,2,036514=CLAIM PROCEDURES AND PROOFS OF LOSS,1
036498,INSURANCE CONTRACTS AND POLICIES,036501,AGENT AUTHORITY,0,2,036506=AUTHORITY OF INSURANCE AGENTS,1
036554,INSURANCE INTERMEDIARIES AND AGENCY,036557,INSURANCE AGENTS,0,2,036555=AGENTS OF THE INSURER,1
036559,INSURANCE INTERMEDIARIES AND AGENTS,036566,AGENT'S AUTHORITY,0,5,036568=AGENT'S AUTHORITY AND POWERS;036578=AUTHORITY AND POWERS OF INSURANCE AGENTS;036580=AUTHORITY OF AGENTS;036582=AUTHORITY OF INSURANCE AGENTS,4
036590,INSURANCE MARKETS AND INSTITUTIONS,036591,LLOYD'S AND LLOYD'S USAGES,1,1,036592=LLOYD'S INSURANCE SYSTEMS,1
036607,INSURANCE ORGANIZATIONS AND GOVERNANCE,036608,BY-LAWS AND INTERNAL RULES,0,2,"036610=BY-LAWS, RULES, AND REGULATIONS",1
036646,LIFE INSURANCE,036657,POLICY ASSIGNMENT AND TRANSFER,0,2,036647=ASSIGNMENT OF LIFE INSURANCE POLICIES,1
036887,LABOR AND EMPLOYMENT,036898,EMPLOYEE BENEFITS,0,2,036907=EMPLOYMENT BENEFITS,1
036978,WAGE CLAIMS,036979,PRIORITY IN BANKRUPTCY,2,0,036980=PRIORITY OF WAGE CLAIMS IN BANKRUPTCY,1
036988,WAGES AND HOURS,036991,WAGE REGULATION,0,2,036989=WAGE PAYMENT REGULATION,1
036998,WORKERS' COMPENSATION,036999,BENEFITS,0,2,037001=BENEFITS AND COMPENSATION,1
037020,LABOR AND EMPLOYMENT LAW,037156,WORKER SAFETY AND HEALTH,0,2,037201=WORKPLACE SAFETY AND HEALTH,1
037020,LABOR AND EMPLOYMENT LAW,037048,EMPLOYER-EMPLOYEE RELATIONSHIPS,0,10,037088=EMPLOYMENT RELATIONSHIP,1
037038,EMPLOYER OBLIGATIONS,037040,WORKPLACE SAFETY OBLIGATIONS,2,0,037039=PROVISION OF SAFE WORKING CONDITIONS,1
037048,EMPLOYER-EMPLOYEE RELATIONSHIPS,037054,SCOPE OF EMPLOYMENT LAW RULES,1,1,037052=SCOPE OF EMPLOYMENT,1
037099,EMPLOYMENT RELATIONSHIPS,037100,EMPLOYER-EMPLOYEE CONTRACTS,1,1,037101=EMPLOYMENT CONTRACTS,1
037229,MASTER-SERVANT RELATIONSHIP,037231,CUSTOMS AND USAGES,2,0,037232=CUSTOMS AND USAGES IN EMPLOYMENT,1
037480,MARKETS AND INTERMEDIARIES,037488,BROKERS AND BROKERAGE RELATIONSHIPS,1,4,037481=BROKERS,1
037504,MUNICIPAL CORPORATIONS,037543,FINANCIAL POWERS,0,4,037540=FINANCIAL AND FISCAL POWERS;037546=FINANCING AND FISCAL POWERS;037580=MUNICIPAL FINANCE AND FISCAL POWERS,3
037504,MUNICIPAL CORPORATIONS,037519,CORPORATE POWERS AND AUTHORITY,0,5,037516=CORPORATE POWERS,1
037746,NONPROFIT AND CHARITABLE ORGANIZATIONS,037749,"STATE ATTORNEY GENERAL OVERSIGHT OF NONPROFIT CORPORATIONS, CHARITIES, AND FOUNDATIONS",1,1,037747=STATE ATTORNEY GENERAL OVERSIGHT,1
037767,PARTNERSHIP,038937,PARTNERSHIP RELATIONS AND LIABILITY,0,2,038934=PARTNERSHIP RELATIONS AND LIABILITIES,1
037767,PARTNERSHIP,038045,FIDUCIARY DUTIES OF PARTNERS,0,11,038037=FIDUCIARY DUTIES AMONG PARTNERS;038039=FIDUCIARY DUTIES AND OBLIGATIONS AMONG PARTNERS;038042=FIDUCIARY DUTIES AND OBLIGATIONS OF PARTNERS,3
037767,PARTNERSHIP,038206,FORMATION AND EXISTENCE OF PARTNERSHIP,0,59,038109=FORMATION AND EXISTENCE;038340=FORMATION AND EXISTENCE OF PARTNERSHIP RELATION,2
037767,PARTNERSHIP,038839,PARTNERSHIP LIABILITY AND OBLIGATIONS,0,0,038848=PARTNERSHIP OBLIGATIONS AND LIABILITIES,1
037767,PARTNERSHIP,038989,RELATIONS WITH THIRD PARTIES,0,12,039005=RELATIONS WITH THIRD PERSONS,1
037767,PARTNERSHIP,038577,PARTNERS BY ESTOPPEL OR HOLDING OUT,0,2,038579=PARTNERS BY ESTOPPEL OR OSTENSIBLE PARTNERS,1
037767,PARTNERSHIP,037804,CLASSIFICATION OF PARTNERS,0,5,037802=CLASSIFICATION AND TYPES OF PARTNERS,1
037767,PARTNERSHIP,038516,PARTNER'S AUTHORITY AND POWER,0,0,038581=PARTNERS' AUTHORITY AND POWERS,1
037767,PARTNERSHIP,038973,RELATIONS AMONG PARTNERS,0,5,038984=RELATIONS OF PARTNERS,1
037767,PARTNERSHIP,038469,PARTNER AUTHORITY AND BINDING THE FIRM,0,0,038471=PARTNER AUTHORITY AND POWER TO BIND FIRM,1
037789,CHANGE OF BUSINESS FORM,037795,CONVERSION OF PARTNERSHIP TO CORPORATION,0,0,037790=CONVERSION OF PARTNERSHIP INTO CORPORATION,1
037877,EFFECTS OF DISSOLUTION,037878,ADMISSIONS AFTER DISSOLUTION,2,0,037879=ADMISSIONS OF PARTNER AFTER DISSOLUTION,1
038012,EXISTENCE AND FORMATION OF PARTNERSHIP,038023,TESTS OF PARTNERSHIP,0,0,038030=TESTS OF PARTNERSHIP EXISTENCE,1
038012,EXISTENCE AND FORMATION OF PARTNERSHIP,038013,EVIDENCE OF PARTNERSHIP,0,4,038021=PROOF OF PARTNERSHIP,1
038109,FORMATION AND EXISTENCE,038143,TESTS OF PARTNERSHIP,0,107,038137=PARTNERSHIP STATUS TESTS;038141=TESTS AND INDICIA OF PARTNERSHIP,2
038143,TESTS OF PARTNERSHIP,038190,RATIFICATION AND AUTHORITY,1,0,038189=RATIFICATION AND ACQUIESCENCE;038191=RATIFICATION BY PRECEDENT OR SUBSEQUENT AUTHORITY,2
038143,TESTS OF PARTNERSHIP,038186,PROFIT-SHARING AS TEST,3,10,038182=PROFIT AND LOSS SHARING AS INDICIA;038183=PROFIT-SHARING AS EVIDENCE;038185=PROFIT-SHARING AS EVIDENCE OF PARTNERSHIP,3
038143,TESTS OF PARTNERSHIP,038168,FIRM NAME AS EVIDENCE,1,1,038169=FIRM NAME AS INDICIA,1
038143,TESTS OF PARTNERSHIP,038150,CAPITAL CONTRIBUTION AS TEST,0,0,038149=CAPITAL CONTRIBUTION AS FACTOR,1
038206,FORMATION AND EXISTENCE OF PARTNERSHIP,038259,TESTS OF PARTNERSHIP,0,0,038294=TESTS OF PARTNERSHIP EXISTENCE;038303=TESTS OF PARTNERSHIP RELATION,2
038206,FORMATION AND EXISTENCE OF PARTNERSHIP,038238,PARTNERSHIP BY ESTOPPEL,0,9,038218=ESTOPPEL AND PARTNERSHIP BY HOLDING OUT;038236=PARTNER BY ESTOPPEL;038244=PARTNERSHIP BY ESTOPPEL OR OSTENSIBLE PARTNERSHIP,3
038206,FORMATION AND EXISTENCE OF PARTNERSHIP,038224,INDICIA OF PARTNERSHIP,0,0,038250=TESTS AND INDICIA OF PARTNERSHIP,1
038238,PARTNERSHIP BY ESTOPPEL,038240,HOLDING OUT,4,1,038242=HOLDING OUT DOCTRINE,1
038259,TESTS OF PARTNERSHIP,038289,SHARING OF PROFITS,0,6,038284=PROFIT SHARING AS TEST,1
038303,TESTS OF PARTNERSHIP RELATION,038310,NET-PROFIT RULE,0,2,038308=NET PROFITS AS EVIDENCE OF PARTNERSHIP,1
038303,TESTS OF PARTNERSHIP RELATION,038321,SHARING OF PROFITS AS EVIDENCE,0,0,038312=PROFIT SHARING AS EVIDENCE OF PARTNERSHIP,1
038314,PROFIT SHARING AS TEST,038315,ENGLISH LAW,2,0,038316=ENGLISH RULE,1
038327,WHO MAY BE PARTNERS,038329,CAPACITY OF PARTNERS,0,2,038332=CAPACITY TO BE A PARTNER,1
038349,FORMATION AND REQUISITES,038350,CAPACITY OF PARTIES,0,2,038352=CAPACITY OF PARTNERS,1
038362,FORMATION AND VALIDITY,038367,LEGALITY OF PURPOSE,0,2,038365=LEGALITY OF PARTNERSHIP PURPOSE,1
038455,NATURE AND FORMATION OF PARTNERSHIP,038460,HISTORICAL ORIGINS OF PARTNERSHIP,1,1,038458=HISTORICAL DEVELOPMENT,1
038518,PARTNER'S AUTHORITY AND POWER TO BIND FIRM,038522,CONTRACTUAL POWERS,0,9,038528=CONTRACTUAL POWERS OF PARTNER,1
038553,PARTNER'S AUTHORITY TO BIND THE FIRM,038554,CONTRACTUAL POWERS OF PARTNERS,0,2,038557=POWER OF PARTNER TO BIND FIRM IN CONTRACT,1
038631,NOTICE AND KNOWLEDGE,038633,KNOWLEDGE EQUIVALENT TO NOTICE,2,0,038632=ACTUAL KNOWLEDGE AS EQUIVALENT TO NOTICE,1
038737,PARTNERSHIP FORMATION AND EXISTENCE,038749,TESTS OF A PARTNERSHIP,0,0,038751=TESTS OF PARTNERSHIP EXISTENCE;038753=TESTS OF PARTNERSHIP RELATION,2
038771,PARTNERSHIP GOVERNANCE AND AUTHORITY,038784,POWER OF INDIVIDUAL PARTNER TO BIND FIRM,1,3,038772=AUTHORITY OF PARTNERS TO BIND THE FIRM;038785=POWER OF PARTNER TO BIND FIRM,2
038817,PARTNERSHIP GOVERNANCE AND MANAGEMENT,038819,CONDUCT OF THE BUSINESS,3,0,038818=CONDUCT OF PARTNERSHIP BUSINESS BEFORE DISSOLUTION,1
038829,PARTNERSHIP LIABILITY,038830,DEFECTIVE INCORPORATION,0,0,038835=LIABILITY ON DEFECTIVE INCORPORATION,1
038853,PARTNERSHIP POWERS AND AUTHORITY,038857,POWERS BEFORE DISSOLUTION,0,5,038854=PARTICULAR POWERS BEFORE DISSOLUTION,1
038864,PARTNERSHIP PROPERTY,038868,REAL ESTATE,0,0,038872=REAL PROPERTY,1
038875,PARTNERSHIP PROPERTY AND ASSETS,038892,GOODWILL,2,7,038888=GOOD WILL,1
038919,PARTNERSHIP PROPERTY AND INTERESTS,038927,TRANSFER OF PARTNERSHIP INTEREST,0,9,038920=ASSIGNMENT OF PARTNERSHIP INTEREST,1
038940,PARTNERSHIP RIGHTS AND DUTIES,038941,DIVISION OF PROFITS,1,1,038942=PROFIT-SHARING AND DISTRIBUTION,1
038946,POWER OF PARTNER TO BIND FIRM,038955,CONTRACTUAL POWERS,0,5,038950=CONTRACTUAL AUTHORITY;038953=CONTRACTUAL AUTHORITY OF PARTNER,2
039076,PARTNERSHIP LAW,039090,INTER SE DUTIES OF PARTNERS,0,3,039101=PARTNER DUTIES AND LIABILITIES INTER SESE,1
039110,PARTNERSHIPS,039533,FIDUCIARY DUTIES OF PARTNERS,0,0,039527=FIDUCIARY DUTIES AND OBLIGATIONS;039531=FIDUCIARY DUTIES AND OBLIGATIONS OF PARTNERS,2
039110,PARTNERSHIPS,039199,DISSOLUTION,4,11,039468=DISSOLUTION OF PARTNERSHIPS,1
039110,PARTNERSHIPS,040233,PARTNER'S RIGHTS AND DUTIES,0,4,040205=PARTNER RIGHTS AND OBLIGATIONS,1
039110,PARTNERSHIPS,040379,PARTNERSHIP ACCOUNTS AND SETTLEMENTS,0,6,040355=PARTNERSHIP ACCOUNTING AND SETTLEMENT,1
039110,PARTNERSHIPS,039187,CLASSIFICATION AND TYPES OF PARTNERSHIPS,1,3,039184=CLASSIFICATION AND TYPES;039191=CLASSIFICATION OF PARTNERSHIPS,2
039110,PARTNERSHIPS,039611,FORMATION AND EXISTENCE,0,61,039683=FORMATION AND EXISTENCE OF PARTNERSHIP,1
039110,PARTNERSHIPS,040256,PARTNERS INTER SESE,0,0,040313=PARTNERS' RELATIONSHIP INTER SE,1
039110,PARTNERSHIPS,039573,FORMATION AND CONSTITUTION,0,3,039576=FORMATION AND CONSTITUTION OF PARTNERSHIP,1
039110,PARTNERSHIPS,040827,RIGHTS AND DUTIES OF PARTNERS INTER SE,0,31,040851=RIGHTS AND OBLIGATIONS OF PARTNERS INTER SESE,1
039110,PARTNERSHIPS,040596,PARTNERSHIP LIABILITY AND OBLIGATIONS,0,4,040579=PARTNERSHIP LIABILITIES AND OBLIGATIONS,1
039110,PARTNERSHIPS,040809,RELATIONS WITH THIRD PERSONS,0,16,040804=RELATIONS WITH THIRD PARTIES;040876=THIRD-PARTY RELATIONS,2
039159,CHANGE OF BUSINESS FORM,039164,CONVERSION OF PARTNERSHIP TO CORPORATION,0,10,039160=CONVERSION OF PARTNERSHIP INTO CORPORATION,1
039164,CONVERSION OF PARTNERSHIP TO CORPORATION,039166,TRANSFER OF PARTNERSHIP ASSETS TO CORPORATION,3,0,039167=TRANSFER OF PARTNERSHIP PROPERTY TO CORPORATION,1
039199,DISSOLUTION,039202,CAUSES OF DISSOLUTION,0,5,039212=GROUNDS FOR DISSOLUTION,1
039225,DISSOLUTION AND WINDING UP,039414,POST-DISSOLUTION POWERS,0,4,039405=POST-DISSOLUTION AUTHORITY AND POWERS,1
039243,ADMINISTRATION AFTER DEATH OF PARTNER,039246,SURVIVING PARTNER'S COMPENSATION,3,0,039244=COMPENSATION OF SURVIVING PARTNER,1
039276,DEATH OF A PARTNER,039292,SURVIVING PARTNER'S POWERS AND DUTIES,0,2,039294=SURVIVING PARTNER'S RIGHTS AND DUTIES,1
039450,SURVIVING PARTNERS,039451,POWERS AND LIABILITIES,2,0,039452=POWERS AND LIABILITIES OF SURVIVING PARTNERS,1
039563,FORMATION AND CAPACITY,039566,WHO MAY BE PARTNERS,0,2,039564=CAPACITY OF PARTNERS,1
039577,ADMISSION OF NEW PARTNERS,039578,ADMISSION OF PARTNER'S SON,2,0,039579=ADMISSION OF PARTNER'S SON INTO FIRM,1
039611,FORMATION AND EXISTENCE,039641,FIRM NAME,3,0,039655=PARTNERSHIP NAME,1
039611,FORMATION AND EXISTENCE,039673,TESTS OF PARTNERSHIP,0,16,039627=DEFINITIONAL TESTS AND CRITERIA;039629=DEFINITIONAL TESTS OF PARTNERSHIP;039660=TESTS FOR DETERMINING PARTNERSHIP EXISTENCE;039665=TESTS FOR PARTNERSHIP EXISTENCE,4
039611,FORMATION AND EXISTENCE,039658,REQUISITES OF PARTNERSHIP,2,2,039637=ELEMENTS OF PARTNERSHIP FORMATION;039638=ESSENTIAL ELEMENTS;039640=ESSENTIALS OF A PARTNERSHIP,3
039611,FORMATION AND EXISTENCE,039636,DURATION OF PARTNERSHIP,1,1,039634=DURATION AND TERM,1
039611,FORMATION AND EXISTENCE,039614,CAPACITY OF PARTNERS,0,0,039616=CAPACITY TO BE A PARTNER,1
039618,COMMENCEMENT OF PARTNERSHIP,039621,TIME OF COMMENCEMENT,2,0,039619=DATE OF PARTNERSHIP BEGINNING,1
039673,TESTS OF PARTNERSHIP,039676,PROFIT-SHARING TEST,2,0,039675=PROFIT-SHARING AS EVIDENCE OF PARTNERSHIP,1
039683,FORMATION AND EXISTENCE OF PARTNERSHIP,039701,PARTNERSHIP BY ESTOPPEL OR REPRESENTATION,1,1,039699=PARTNERSHIP BY ESTOPPEL AND OSTENSIBLE PARTNERS,1
